id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
illu3JDpo7Z6sfmABsBHQJEk958uOyA42kz1W0V5AcggtFerunBhEBxTjw,CEx9uE5uiVLDyGVTUlMh22KLkm791iiW4p-UKmO1Z4D9VVDd6J8zjjwq,GIHPvoGKhHrfBBaNwPw38T0ebtJeYg52SkpLA0CG04Yy6kdHXfY-kk3tm0ofiyuizWHiHpCZ1roHxg,natQex,3164,1665239542403,58
-TMbYGSj07CrwJfzpAfl3OCjyr2oNHWtSSQx480OllGzSw,EMeo6KapuJ1ziVk9lB1Kj0VopTQW_qt5mQamRRBkIR4dyOQ,oDoGDwIQp-5J5m9LgUl0VIOPCQwf-O18isDIPN6hnH48bkXal3i4qtTRq7m2-9b9CLHnojsf42Z_yg,paumitinho,4656,1665506889982,705
qbJJkFWYBaaW2ktw45uyUrEUNhQq1Jr810tE3HqWrbfzoOEwlSkbZ1j29Q,k4WsCJTKByndYQZCQ5ZTaackjnInA6-CkFgwa327XIy2YhbDPPNgEc9H,gsxiJfMSkoF2QJGvFg3Fz_kNVMxZtypsmIZZWJRMlFo8b2AjKHQVZRZO_eWjYE3yLHZCyGt6Sw-PBg,tankistasplayer,10,1665447477000,94
k-OV4oYbxWIqFKthKGcUN86KCFWc_VunSWJjEmQ_Y8AStdw,IB6eEoT1PIW4EY-ZwwDpoq8Zufg-Kr4wl1URQwrwKhNJBoa0CIHTL2el,7Lhi7w9wdOOLeG43JgaxsejxSIM_BDbPb1KVeZ2-3tZGct7oFIyWMJTDEz7ylK5rXcFsXd9H3yMv6A,Kendö,4928,1665451218000,102
YmBaAG85l7SELL-s1JxJAia6kM1L7ZeDa33UMmImLeRMfw,dxM_U-tq6mx5rGY2NtLnTchzxCtlymxtTh9V-r0qipw9YRs,uLIMn-1h7roOwrss-DHyQxoGem5Lp9m-NQivjAx9PSwwNMDJqU0tejRU2a9EbQVMFY5y8aWn1VOAew,dejo,5169,1665554941145,316
EBscgHIN96v8l6aT7piL_fhTtTn1SzGB6Yl3NT5LX8V9LrI,ZdY6oEvcGzIkezMywV2oC7ufUnX-X7etYA9ljRoo-KxRCzU,YVKwDZRfxzoZmyTsS0zuMAcrMo0QlpugiBoyhAAciTUUZVxaYUdjMjOuz4WiBpru0HYKZ5_wqP2lmA,Shuckyy,1439,1665471663000,529
7t4EhE-g9UVsHCejVcnFqjZbVR3M22dQNmqmBtwcvBIH,Tf3XVKQ-xh3Y4bOoaVGp-l5oiylxrl68jF9J68Vg-uA,RZMTRjsnx6QhxxRBL1krbvxolizUA2jfhjg6XwU6vtpnNhehTzpDd7Z2wt6vTB_34EYI7QrELzLaPA,Hide on Tilt,4087,1665109219000,522
c-_gx_-BBj6PnRLBVC9rHs0eW0y6Zcrhb7Zrx7M6nQ_fwA,f2ceRJS1WV6nBu9q3181y9uzmQdB9vJh3YnvqRH2W3571Xk,p7N40QhAPoQtrke9svhJJvBpz44QmgP-lhdcOoBSCN6DRb_1TQUfwM6qrBcduiLHdqdsjpbPqwYp0Q,GUSTAVAOMONSTRAO,5030,1665395728000,458
yphOrG613NSCFID4FrHtYQZBuZiqpIgPAsKMn5oBRnhxSQ,kE1yZMnj8V_1P5gQIdSegKspGg-D7aZfBeoIVT3jsnIAUYs,_QWmCxwBzVJZ73GgGVUpwp5b3Cwwgmi4V_vfnkxPR5ISrLNzG4QGVaS5-5WvWnLqxC8F95lO5NcXHw,NidaIee Jungle,5294,1665420208000,463
jagQBQuJyOVh37NKJwBxsawXcKnIJ39gXKue1ykPVd63vQ,4ITMR5tKnyB3_blwbuOo3NK2_UP5dCeLG0EgzBOaYL3qUBo,6-tC5LK0f3W0q-0apHyVAjp6ZuPD5W3ZjnW8tpv32s0P6Mw_YBkLF5z1Qn8sAV7wuRpz09L94q4Ydg,Otomachi Una,4655,1665264437000,874
k-ukLy11b6ZjBhEEtdlRORxHSTIl_q4-bBTgFLCRLTQ2r14,tPifkhIuFKyMRaNFD-loqMgEaE3fpG2yxLrVTYWRjGq3eUQ,_U7pWu1OBWqLDL3v_K8Vpbq3e2sqb_MrDV1W1OcTq_19lJMd9cwlPeCR2F_7D1CoOTGl90faRcL12g,VinaoMD,4648,1664675004000,482
8jhyLe9BCWag0TXOAy_HdvFtR2q549uApqzw8a3I1OGycg,AKErjktzouhUuxyFTovVZbXmYAdYi-UcB3CWrTYB1H_N,LAdkzgLbUAxIbqX95g8_jlWWOe3a2KFTHi7rF6jzmCYJP6P1LteF3IDwU41JbPJvd1xQBT9felWpBw,SUA MÃE NO MID,5558,1665268911544,589
u_98RNdSLgMiBcO9sikz-hUg1_f_vCdtN3HdxQErgAecxRQ,JRCIzMlM5DsG6KMZ0lHI9jbxiDH7JnVlftKFQAD0CIpzaCg,Z0-nYFlHSDpOoMRdh2v6U4R-IaGoLd_Oy7Cee1GdRicLBSLn7jo54DTDj4lnVUNOMwW1uwkoIJ5P0w,pekaw,4653,1665541956406,539
QGpcSz32JK7SH_t6oRtMbbtbhRv8lUO1oH53Uua6uyvbBHik5jxzwB4YVA,wIUMZgIEJwsJDT_axxXNNOqAOW9C1xrTjPKUdkrPQdgU4wKLfmqxdOzr,k9pBUXc8ezqdE3u2VaEK81hyYHJ4HK-hxZdyVA0vhS3JEX27MhC5UGccjUjd6E2LU1OfPrgf4_TxAA,ybzmp,4784,1664577283000,45
4Vau69zKcV76RDVMuvSd6mpkNN043MkBuRjN3BBWGyLTITIBMSrsyLAlqg,v1D0zVZi20MKr1B27SCA3hP2d-Sz21GvcliyR1dlg03WTIEYv2TSdoSq,BJjeuB3UNNOvR9jFHA6c_JnyjgtE4m45MEkQz7rA62Cti8sd1QNNUAYrfNLPjHUHjc3SLlpHnCRUuQ,aiden pearce,7,1664993630000,41
QkYEiqGfop5Wi_kCKRDhLBm-DVzRgoLbcDhKucDDuy2_HaE,QFK2X5I576IrAEAudwiwwwq2nt9lngJ6ZM8auRnI6woh4zY,dlkqqWSSGqFShYF-Yocg6qqAediLY7Ad6iW2h5O-8a_xF1iI90dGu8YosEWoITrt7JT4O817d9vq_Q,SSG ad1,5504,1665448403000,792
ajjRkfIHu_mx2-LQf5KB3FLVmARkd4eUOY5hsBXQPzTOpQ,ZZRBkCuPLUIbUdt9EcYGvt2WiKOzNhYGtXCGLJEuRW961HA,G2yFQra0hi2ZNDdgw7tI8-2eT5mzqQTQtuIe9DTMx51VzmSvHIrXA_LmfWn4W8ufoMJY5gTsS5zi-g,playmaker mirim,29,1665543789296,314
R-0Tyhac9a559JwIJEAKplo2SiZWhkGH_WsvI4tu9aYyZE65yL6eWJ-w6g,FYcIJsKsOqSenBaIwU1Shu0OFaqRLVgtbDe-9V3UIn9jSEu5-55F1itz,N1N2H_ma22cl349huHf3ujQHk0muOECgdcBX8-PJ1pVCxEaTig8IXC7ICnEOBqmjxPCTkU8WLm_Lhw,Ableyetr,744,1665268367000,48
7BqAh9LTSJDcV1Gh3-XUn_cX5PolNdTuiTeAmG6CAB6QQEg,67FbvBwNO1pSXFm_EzIXv-ilH_cT2l8G_BrdCormCe4zu0IWf38mX6TO,kV8AWe0JVUx1XwSeB4R11w6diKl4OLKEd9YaCfpCbT0EKKPp5S_GAPybqWnDhyb9alMEewDH_64hWA,GranOnala,5168,1664327486000,73
thZOdhtAGNEmsLwle7M3foRvXcqhbztfWweHTmaqtC0s-Q,NFM_UntfvMQoUYB2sSfhOnz1yzzR6gAJV65ZJ7YqdxwAwCI,J6dPh-7pWGLHSYlcyaLSfCYkkuQs205ubXed4ifKJNtc8MWVW058sBaNRbIGDyg7vlodvoMehoaXmg,nenhumnickserve,608,1665454023000,201
HiKd1FU3Cx-QYwT1P2itD9YTBXbohT9DdJDBWrivqMWzgFM,jpvbkk_R4t3f-lld74qH5s97wbUaPbYXtQucaQmuqteJceM,3eXUpcQsnOZxYt-EPFmxN5FKNAV6apFCSgqu8M4GdoOQC4QQnkbJQUfTYPtq9ffuXhIyrAtmhr1VMA,Gabrig,5414,1665015853000,809
rTPiz7AP5wu5XPyur0NRTbbXjcVCOzv8InliAiTzHPK3gA,s2sUaOUO7Aczvz1dqz92u51dPFbP6b9Z3NYCIJK-jvE4ZgM,sOX6DMGtirHcnP8BuvR9XekXhqZct2K2CJtj0g20qu7F1yk0XGG4GtUQnRX7AfrGYsB2q7vmrMfiEA,SUPERPAULI,5407,1665105315000,546
7NIgi0ZiDT38dr43wbpiSPPskvGMcj0o8eUmyRgTdkEdPPY,UuUqF7fT4VPa0cXzKqHyu0xEFJ2vsc4kaKoXuFG5VB6BdnxuolzXLb8l,In22dQhpNtlNAgcFcUAUegANroMuwCyS2Rk8VhbeuqfwTcLK0BLDFr7kfRo3wS2g-YCdcK_yfPdltw,Bälder,979,1665250161000,165
ElhcuFVUFdzw8L4iv5v1vdmd9b1VNllBft_2fOQ9O6ctxV0,c-BWKWA4UWF-kms19bqTQy77QK1rJbBe1zuguedbjlguppY,FjDubHYcM-GeNcq8gv8n-G-TI9g3sSv9cHS8eFSxxF84B4Kfoc1_1reSJaX8sVYut2uf-7vs6Okucg,oCinéfilo,4025,1664849148000,398
svJrZ4b-0lU3DCOssAWJNsyPPsmVZdRb6VaDXzs5lapnz2Q,bBG6hHTqdRT0BYZVynDeXiOzKv7VVFMpflckzRQkDZ6Gu4Y,Bz-ZMbRiwLWsmI5e-th0DFsleGNOozNfU7nIexTRMflW_WZZofZ4K3iYHFyJVB1ilxTV7TTGWZatfg,Peicham,1211,1664565980000,474
WWMBl7NuwDb_rOCQQIhjHp7AeGaW382zwGsQhtfvgc4cgg,H94O7Bdc1beCOIbhnz7rEcf9IEEkpv6UtpqUAnN7XmGu,nxz6LBt7oKTWSfIxPH1F52kdAsmiLztEIchh9alMyajqVoH3tB35wSWA7mm8Qek9uEVyyW0Md4WpJQ,Letsch,576,1665453491000,433
IkbmQANmvJo_UnJzJKDiYy9AQDS_CmS3q9r99i_vK98b66M,xYzSie0_eXuApay-Z5FSm1YLv1nnKCItVQCvJ9vjbsMC2zc,wbPjEzNWy2VN1Tlhq0ggeDoicR2z8BQCnMSAs1JmgyzTS7_3UY9LDlhnSbHYoWrma8X1y8r6MmMh7w,Naba,5489,1665524256334,728
5T1Dt9L1W-ptB5hmH705XZfrja_CDLrotgbmqt63J3obGZ0,qm2SO1yKreCkazXcpAwEX1a4cJJf5kNqBy5zE4YDMR98LeE,uhVPrRJ8_p_MpYnBpPEDyzVy9jWFiVRKERGe8oELgfQbgHwgFn8Mr9KMW8qBZ4noz9qgnZ6ppDRyGg,skaëy,3891,1665442395000,381
LgJlN4jcx1rcPyahoZM4jY5wdP_Qj9mYjwGRdMadVpm7vRM,h6lDawC8xEmzTvhbJ_bVG54J0NXTo2L-pQmbhpJaGRf3bEU,PnW-nAYwOjemOdAZr_58uCJ1RScVuZ6GONp-uCN8fqV9Egop2LF_oiENDTmSwnLYXdukTrqQ1_Z72Q,Shaco Papa Lux,4162,1664754583000,362
W2lUpBJCi31LDkUkELwB_xLBTWdvMKQWUdR0ZTWH5uKjnp0CXZr1CB-z_A,XtuL5OSWyn5uzgdmgU0mD7oXCFBlZGp-ajNV9djqBECy44uU0ou9AOWZ,aU9Dkm15IFKsF-m7jSVK7tAUcHGHE26TXkAXaz886CqIFusezUUWv5ljlBQg1BsN4hcMWJ8la6agtg,vem joga brazino,5478,1665202121000,66
ZXTJusmRZTcxEPGpsI0i01L2mXAWkwmPUgQqXydtLCl-Fyg,UALGfxONJNF0oYcrBE-KwAaSgwMeFNY8j9CyOQbJsgktcmY,f_1VW80tV4LPmhkKMquzrbfJ20vRv1f4eUAFtfzlmRaSJHtdr8CM-sjv5EDVJegqm-8X1Q8GH4VMGw,Im trying sorry,4026,1664835163000,443
Zkdhb0AuUkYXsTiKxhP5NHqOzBTZVGg-inDq97LbaVNWFoc,n1A2TR8ImnS9gzfZYBQJ_tdpn47LQ5s1SMFMWphl_YifrkU,kxSAP9ols6tYxql2md_PFVuLN4P66YT3SZdhJTsLNcwwMP086_HS8ocDx0aVf4MXjxnXkYYc85iw0w,Räfä,5063,1665345260000,535
NyzXjBhcUY35y-lE351RfpgGhigr1NM3IZvzgjqnwWUgRQ,M3whLDOe39ldXICj4dSJAnvRTsRTch6Ax8KC8QpeaHDbMRU,k7GZQhxFq2LUzS9ARWG9BKrLE5dWT7OuyMvY8cHAQQ_da__KMROICt2hvbygrkRPautnY2hyM8ImnQ,Saiyan King,938,1665364369000,392
64GSAxqfCeZrN6Be-pwB8fzOYmUDwFK6R4IiBL5BcfLvOwb4dhssPb3ciw,5IIkf2dIYvPF5W6iasPzjvvXj22DJ-WKXp1tw2JbVUKWDtAqvXol5El3,pae-tAIyRhbTwXniU-bDhq0q7mqVq_XmJdOV7Kx-XFA5NTJms_7PKiywNVH_6FVKr7A0SQpNhdYCuw,Kral,3788,1665286865701,204
SQmEoGIc8hxHQZ3N1Q3pQpL5vcJMGiGDq8j4NhrZtT_iIbU,nnyGX6Y-35FeTz2H4qnQuPou_eLHdnY5hIPHVc0g65huVRs,-0YM6qTc_lOsGuiM44jHq10oGF_ogyOpgnlwDC7GL89q3tYvg_obY176MLIS8L4xbltvTM9hC8I7yg,forgotten mage,5486,1665384629000,394
U4Vnq0KhFlI3VoMKdj8fhw-KX3AxaHurIEhDcOcydVTJVHU,eJpkQlFgtdY8lEwY9IxjM95d_1RD2GW4V4ovx8_T7wAyUMY,P06gpe5JQom0-eJoe6i0ITCKLWPDRn-Q1IK7M2NQLTfs31TGE_r0MKXl4mvNyM6hCdcrkUIwvb-NSw,O Rei De Sentina,5483,1665541454705,636
fGmSHKOi8q-KunUXmTnP1Sg4Uh_BW8ikFB3xTI5Hd_yKtw,jqjS-pQuo80gxm031V6OBeIFI8nH2JuIypl0hF0rBwfZ9Kc,HRxqrZ-tsOPu3IAeM47E129DV7SwhP8G2rt9Xkg8VU6WcGU5NFbOESA8PYHuF-LXcvpjQKkZMjBcQA,Jhinastïa,5530,1665369923922,757
AuJJCjKxj6ci-grEAhx07zjDDLpfn6jFbOXfkISvYThcMaE,NcscQfKj0x_iF4B3vJA9YC-79MdAsRVKTqBwoEAGzyoj3EQ,xD9icSB7LuxruA6ZL-bhekyjJx7G8hHfTCEqT3dc1M5uMoevqEzluDtMaC2NiwG3PqBQoxXd2u3h4A,Baltazar1337,5465,1665410110019,786
lH-Q0NRQYa_hug6vr1o3PMWtL2J-Yv2CnzUi_KfewnJev-8,aZHzA30CWz_aLgA5GyeDUVLDpegSsYHvuO2WzoVoKRahD_I,iPueH1WW_S8brgARVhX7FP1Dmzo6Xr7miRQ9YE9x5vcsQMqdIes4d-uW2stcBGBuaeUGBhhrHjrOqA,Wiccan di Angelo,5547,1665472447000,1086
WBk0wKsUwU0GLMx6ZGsjn_y-iPHTsvD1S5E7G_WdUUoN-Bk,blJaafKHyBC9MeP-lbVB8dGYRaTktrve283_sPAkdNg9vzbXVXZRr8_M,nklnwTzg1jIwKjJ0-bwoSYAYCJiuSJO0RXxVz50dQeRAxVBJJrXDNPgWDmQj-PPeMKBiuMG3rtGmyQ,Guilherme Zahard,5424,1665448573000,588
c2Ds5BGsU6Zm84LzPqx86eW88yemoP9zIjf6WDbpbEaQJrQ,b7PSu7ZbkPREH9I61PBTAPqoSpFo3WN695AJVagV4HR6QDaOy0ul2CMb,05kNPuwGK9GVxpoafp2KQJPI9hCbLqojvaeV3HDNSMakqlZkXY_QOgtpE3Dwf6s477GUouMIqj9dGQ,entre aspas,5433,1665291675000,326
d3Q8VDI9F4ZPBSMekolT9i8RGn7utsdmehEZyyBKSKK7ddc,aywqxUw7U86e46Q_RvKrYxzizVehU_c2_95w-b_UWsqCTHRoUf0SHztS,LCb14rSzY1UuNxEkjrvQoJEVl0zlxxJtvTk50rt7dkNp1lNtZcDskAuzBJreUevlq0Ikt74zv7JEQw,Henriques 1707,4151,1664978098000,207
kQwON5UUi90vlTPIP1dnd3gyH8SsalFwS1-NwTHgdCLc0A,RX258ztiqc2vSL05apipFYwXEYymLLFhgtmfvCBpr_mDpRA,bur9otyqlxcdCcpYgp4Rd8JoGLrFMXTr1aRGZrRecSs1drUCkLr8NB5To3yul8OBd635ZprKdMyt-g,Koji,5427,1665319053000,570
bKUidZUEwPFdQHzLaxyo2AqG5vj9dKyVBhX4m-T-S4ckBQ,LQ_ETwLsy86bfMwk_TNUvJpoJZfYXOBFA9-mshcZ3snB4kM,dJgwldMYcp50heNnne7oNmNwRjZI8gJd1Xft8aENKDOMrYSwHtKBybLD_fGhqeDp6j2sWRpyqk2uiQ,Tucunandré,589,1665555684819,449
1d1Hv7k5kbyBgF9WbwCniTTqPbDKOvwz7duMn3Fal6gYMgA,O4Hbq2AgCcET70NLYL0jYv1uDykdp5tZ1FDptcLNoxV7sVo,ZDU6SdYdN4f5FLtXccVWRExZgKrL1AgOnVIx7y8IyS7lv7mCTsxPcQioczro4AHgKO6_bjTjilsgYQ,Sagittarlus,4884,1664844233000,1198
RqU6a8z5kzhs8eNxtFt31OSDk6HErSBQvoFoKX8RBR9E2wc,DYvp43yjUrhIeRvHMSYJM1DEOlg2R8CBNolLqz1skYnUSjs,rYgsSOX6twf386sMAzuFtVnl1sCzwy5r9vhUxnYdSWeynUYwaVIJaGqUFHIoiHu8GGSeITsGycsI6A,Saudações dela,18,1665170230000,104
3GMKGL8YH8Zwd5ddxPrT7mm6KQh8B8BGt6TEaUTxBDN7y0M,LeUIt82EkWrtzsR9QHXKka3KvghWRO7z38oYEJRLWQ8ydz8,oDKBRHo2lA3reMMMQFnYGhSapRsUUkpoTOYjSiVb2rg6bm8qzAtxH-ZLe_dgfDTqQ94Oy1Tu6laHcw,Fujiwaara,10,1665564775839,333
BV9BqcSsGvZS4BJ0ZKnQBZb6TeklaTTDvJQwJM1za7TMcw,jt1toka-_g-GhfVwZNnNzFrI0TZxXPgDtcc1DCC07aonF8I,o1N73IihveDW27zYKSHJzRzEYVyJ5JH2Fr50x5TTs6ayPG6z8MbxB3eOvwXkTSlV8tppLU4o-4ZjjA,pïvo,5460,1665538242656,354
oRjN8zamwwqZzuPZTZv0gNmcQBZtCQFaUZwswqZcFhJcGEU,yoPTuxH_8JiQnSvUCjYjsBud-SyrebQc3uff_eQiYOfK-XI,yVGO85f8EFYP80zvBKkHo_LUgOwi0uRG2NEE-qRlZasK-RcTk-0Ahmk_CshLdS6UQRQLVqCZhV13Yg,Kled Capitalista,4546,1664609832000,419
N_YGIeDuoFlZ0dZs5jkPD_Wt2Ej6JCsvoQMXDYubhReIDA,Iy958XmbUoK3QEN_mh4qgx9kpgoHZvGLJ5-A2fo6OK3FVX8,2eAPRf8PA3gqeYhK4nh7AEKBa6IcWSSIP-gciQUpcoU7jsfiIBjeZTTVNET-WWzM5SPi0aXwQXr0Ag,IMT peep,5439,1665441470000,495
RsFanPEibAqlHyaUPc36ejOc_PFJxVShjo2G-a5LomhLZ1U,RjIB7KTuu4h0KPnlgDhPRwq2m-mpKOoZ2JqAM3dQjBK87dY,Z7y3ybpEsOjujtH61ImMWqPBWlOx5bI2kbvaYoQqbz7UfnpIX24l6EVXBIaQICT5unSfHYxYQ8oGdw,VSN Samuka,4861,1665536895378,510
xiJAixs7aBdHl2V3nvn1Z_VvdOmDn15WfDBEiMgMTqp4SXUmJKAhmXaCKQ,UBoxonomgq-8nGcLRkmeHgF3ycouq2cQIa_6f9Km3uotKUGbJeDQt2JE,TckBNN_YaDsL71_qc-bxRdalO2y74qB3-Q_iw5oG3rHRecC_1S-HTxIe7rz15-35lQlI3LRu4rU1gg,Ercole,3837,1665319471000,56
-CO41tpiaOE48OEg3Kn3xWkFtbfhFDQIEt_jH71FApZHtbU,GyIAljaRak5qBUxtRf9o7-EgdOWse7Q2kh4UMnaw9PsSHno,IQM0eI9mGKuKeBq8BJOyUDmlxSwnWuREk04kdaS00MQn14vfRtBegYarodBF5iuh0ngF9y90SusdhQ,Belchior,5176,1665261853000,517
L5MV2u7I052xPXcE1cN0VRfIxGuoMFh3DDWCkGDm4nnQa7U,k7cCCYcTXjBnswUK2c9XqN17illwxrmZco0_yovNA5AZxtI,dP032ZWV7yo_-1P3-29d0W9ewsklapviL3xYeqQkzf1AF4_SDdYXJ_taTBL46_aKqJSz78ivmd1lIA,reverse,5544,1665315406000,1067
PI2DTJFlrC1Mehxnc4r_iHHaudKpJdEXSNqiASkrYkRRFg,nmdnz_Mnm99G3n-qb_Tfr16xGdjHOLtIBCQH27wj3SlhjLQ,Y-DrOVSDfZwZ8fiIcXyRAl0NthrKd287h6FQvPo5EJStMSfPKmAJuIBEH8rUyj13--mGGqtZynx0Pg,lapidissio,4436,1665341373000,952
g8uSuEqMxNZ3QZ-JB2VGQRcjQSSP457yk3Z1G-vatJBWPjA,bphBwrL9cNOyoTetiK0X1orOybNpovLyjw3Np7PimZAiwK4,7iwhrDyPKXH_J4DEIxGPaypP7wnazJ3iwz3P5b65lYP1WdWvKQUCYmjghy7d7ZC2EKykKVH4GqU0iQ,mctulio11,5500,1665002456776,610
H93-TIfQ4H_71Kjpl23sbat0YFrgjjuSzCrwl3Png7YTBQ,53XEXUXcpSZ5j8DEk9qy0kt7LfmAcEoZUwee4c1Xh3fa,Mm-VxObr3Sp8-m1ZBNOUNKt14fao-w-WAl4cNyHOZ_dogFb8JQz2u5uRdJnKp4UFgtMtyXkUyHTzgg,Aphelios Noia,15,1665403153988,461
C45gHY1g-kEJdk1zDtqiClsid_ZMdXquyTZpSnY5wHxxOQA,Ho6Kmd4ddw61EkFv--Hh-mniC6dsn2UT_3RD1DxsznY4ikz9i9TMPWyp,Pb7tnenQXA_rKB2dSYFS4k1WqbdoQUiw0UdcbTtfmk4K_9SBpriugoAIpXTFKRzigdccmV6dC0MArw,210802,5314,1665275664000,217
EiNZaUrch7gPc8NAFHNW_ruFdvJnfUtV6FmoMRmtr9gMlg,whLzSJUFl2T_AT-ZsfwQsqn3WcPhUQn7Ohtso2pq241kMh8,Heg8zduwN4XVhYos8r9lYAOPZq1cAoJaV8B5_-ThVCjk6zTBEMQ6FqM8fMoN8rfajG-Qguy5aKakzw,Arc,5159,1665369713000,427
sZ8t2JtjXOb8kml9Iyhrlkvo4tYZjXm0pimcWFjCy9RPaQ,LcRxeBYGch4me8DXVz9ejGydSd3zyBZOPO9w7Dq4lDxDiMU,GNtRnMs5LDpkuo9kCudT7GAxhjcbiEA4FGzfzGsOK94bICDz996u9Sem_ovKCflmT_OYHww1VBU51w,nesh1,5435,1665447911000,171
t7MQaa5nYiJVNGJlGiaQRXUxog3Q2eVLK9uq22BGpj9vbXk,S21TxuXi54Sf0DGdzUFMsKtnH0Hdb2VmNrtGeUV-vLi1xDg,T-NfZQqU19jXbofLPILV1BUeb9-Zm2sSaNc7ICa9O6Wx4-hGSTAPVSVSzL53r-4kH1haq6fZTYhU4w,wolffuzil,4618,1665443818000,220
i6v5zZqJQBi0nMllUAynEZ8Qfg__MbnZvDi7sQ7EmucNM3I,35R3QG2F5CXOcCu032yGBXPHdhdkc0TC1ZIkKNo7_KQa9-xZDDMbvMLy,66LOWG96VCnePWwm2ZV_SVxseM3JQbeuOM72xxZq0hfUE5iCTgTOMsCElKver6ugY3ZBpHp-QMUgUg,ObsessãoEverWins,22,1665419845000,321
8NLbKGSgwK8IvMG1KVRX6NBNkIaWpddzW8A8JXtAnEptzQ,_-2ZkJjczGjODk9Lu3St_Sg2yxgJGktLzRqTsq31F7RGPpM,pmTUsN2RolWBuRiWvfz5svAoDw0_rM90NyF_vViQlWfMnAmme8-qQtlXTeUiZDsjRmFTguRNIN9YXg,IPrince,590,1665175488000,324
yvYoj8DB9GEJbI-V4fEz0kxOBp7iSaLvKiuW59vc9FqnmD4,4TTcdhTAk7nfPd9ueJJjuLDpU7mxwzk8Zm3iVW0SOYkAbIJ3rEC-r3XK,nC4rUP6sr2HOr0D6XLqoGc_Jzl5sbny86trQxun0hNkQVOsw3n40Imuj9sgIN5CqcYu0GOskEjsKIg,soft lips,3795,1664838657000,86
_qnpe8D7W1v4B5a_DN1T2r86zRJohgfgN6EcHWs7JA6jyrM,nAufGDDZWXFP1IFbliZEJHq-CfH-xR_IYRx5hOqz88EjOBQ,_sgIa69pqXRb2yYSDg3VyBQT1-3u9YH3lJvWRl5QBLbtnVEsfmvbTTJk376hx6XOdTNA_BZ3gA2c3Q,Nicolashh,3150,1665527627924,707
FA1W_253eIgwUlMLLl6mPzDsl3Z5qUya94SjvNaoLP0GSdw,rXwmPo3ToFgIphjeIuJ45swotb4Cs_gAXGkgc5WW17RPy2I,9vJhaQw7sc4TeonbbIyRIZp75fns6BN9B0P-aGmqMNB8swgGXpUOtljnYsj6o_kF3t1upGfmBf90MA,DetetiveLupinhas,5463,1665510166612,678
LOk98y9WjqjuQRe-_iJtsuRo03sDiymD--eIMix8Ltp83Ng,lmoVukRn3KfP7lZM7Jz-ndYEuw-NAn1g1XUX0S1fpvtsE1g,RpDacjnv9TL6aTpa5Jf52g6KKwq5qm7zcl4eqgL6dUJzh1O1Z9Y71DUXfnbvnEmOgYPu89Wnnj-TdQ,Josedeodo2,4664,1665444613000,79
fxxCyUZ_nOuHNwUAFHMCGUj0z_FJHOKAaYjKm48ySd0KoN8,MFZsFWIl-LtvaokyiaFPd7nhUQ9tt_731DMwyuIyWyK9FZU_wXGlky56,irvbm7PnVXtXF1yhuAyV-bo9Nbi5Fn6I5spapL3ZONGcvgzsRq2oqKyeK3eqPOBgOhpORcULL7j8WQ,Reash,4301,1665173506000,319
SkNW2QsaZVTub0PHoeDcCFxOuyIYmvKDG0_CVLPNt74kmdzD8tYsLJyt2Q,_FUdl4-KoP_bdhUW4CU1gSRElKK0jhHoOf5Huj0BLPHSvAHrxACtjv5E,A8JfeJaibeSfINrmAIwHjQdx_Kp8bcveZFBLKUZV8Qa2h0xc-aIVy5cLizYP3fQH5zzX3-gnad_IRA,zaribs,5430,1665484978000,41
DMdkZVfIkE6SsullN_r7wjHi9Bw-bUaVhdcno2ySE1AM,jchWaCfCepzwL3FpQKcKABpfUBnhZFyZzBbbF4OLvxI,buonfsNOgTNhhc7u_MqSgIfHu_u5LW6b8HpO4a7_oCAK4_NTplirFwcPzb8QBTObL8z5IlkK6E6Cew,Japu,27,1665340342000,134
ZG73jHFhVYdkoCAkr3bSOK9CfYoOwkXr0FLxRO8zr7JV0C0zdqL3BNbsUA,be2vn6LCYWXZQ3OPW40nwgGxfwgyruysSWR27cEIocC_66FkfbHk67tR,W02oRD0k3-uqP75AdLJDtn8_fGIEbWqAvEht78ulnOmeekA8LnUp7F1KLQq4CUPMXS5iWPUWq6mrJg,IIlllIlllII,5540,1665495625069,46
rvka_fV07j7tDZyuSOCpWoB5ZCBxYmRUupfahwpiBef9j6k,368Qv5o0lDYzOUxEUk8q9DdaOi0_Fqfv7rwqxfT7v9gtY-c,uRQ_mk7P_RXNcksaQBgMBBoRpnAEqXyN3-AadlWfJ-Xg2EDGuVpjFGWLi9eEYj8zBQ-6o6XGaSgn-Q,Hills,1150,1665267170307,649
TTsR8mkxzsKifIAGtNpvyZR_uM9le-cshN1qscblWXyv-g,ZuRiq2bQnQK_dE6kmOZszgSuPYWR0EZ_R-TgVY6uc1x0a-k,gZqc_IjM38Rfeap8ieUlMp33LiNqJYa6FLbcz86MFjAVUdU54_mpHS0cXdBGZ3vY5ZmGlhpRBe9Wag,Studart IV,3614,1665200965000,749
3sdfc9Odm9Eq2b5EnHBGZCAi8RP7BYahXSEtl-ZMc5ZHrw,Ly27ZqWdEqgX6ucUJLahPXh0nJpVUvXJn3d6-fkS0XUOMh8,ub3H970SXvFh32qPaM2mMt6EfhMXRXz-udAUPVWS-u-4-3GMBKJpcy6lvcgbo4389JADFzDQFVV4tQ,love yourself,5521,1665249202000,492
